BINCODE	GO.TERM
1.1.1.1.3	GO:1901564
1.1.1.1.3	GO:1990066
1.1.1.1.4	GO:0003674
1.1.1.1.4	GO:0005488
1.1.1.1.4	GO:0005575
1.1.1.1.4	GO:0006091
1.1.1.1.4	GO:0006464
1.1.1.1.4	GO:0006807
1.1.1.1.4	GO:0008150
1.1.1.1.4	GO:0008152
1.1.1.1.4	GO:0009314
1.1.1.1.4	GO:0009416
1.1.1.1.4	GO:0009507
1.1.1.1.4	GO:0009521
1.1.1.1.4	GO:0009523
1.1.1.1.4	GO:0009526
1.1.1.1.4	GO:0009535
1.1.1.1.4	GO:0009536
1.1.1.1.4	GO:0009579
1.1.1.1.4	GO:0009628
1.1.1.1.4	GO:0009765
1.1.1.1.4	GO:0009768
1.1.1.1.4	GO:0009941
1.1.1.1.4	GO:0009987
1.1.1.1.4	GO:0010287
1.1.1.1.4	GO:0015979
1.1.1.1.4	GO:0016020
1.1.1.1.4	GO:0016021
1.1.1.1.4	GO:0016168
1.1.1.1.4	GO:0018298
1.1.1.1.4	GO:0019538
1.1.1.1.4	GO:0031224
1.1.1.1.4	GO:0031409
1.1.1.1.4	GO:0031967
1.1.1.1.4	GO:0031975
1.1.1.1.4	GO:0032991
1.1.1.1.4	GO:0034357
1.1.1.1.4	GO:0036211
1.1.1.1.4	GO:0042651
1.1.1.1.4	GO:0043170
1.1.1.1.4	GO:0043226
1.1.1.1.4	GO:0043227
1.1.1.1.4	GO:0043229
1.1.1.1.4	GO:0043231
1.1.1.1.4	GO:0043412
1.1.1.1.4	GO:0044237
1.1.1.1.4	GO:0044238
1.1.1.1.4	GO:0044260
1.1.1.1.4	GO:0044267
1.1.1.1.4	GO:0044422
1.1.1.1.4	GO:0044424
1.1.1.1.4	GO:0044425
1.1.1.1.4	GO:0044434
1.1.1.1.4	GO:0044435
1.1.1.1.4	GO:0044436
1.1.1.1.4	GO:0044444
1.1.1.1.4	GO:0044446
1.1.1.1.4	GO:0044464
1.1.1.1.4	GO:0046906
1.1.1.1.4	GO:0048037
1.1.1.1.4	GO:0050896
1.1.1.1.4	GO:0055035
1.1.1.1.4	GO:0071704
1.1.1.1.4	GO:0097159
1.1.1.1.4	GO:0098796
1.1.1.1.4	GO:1901363
1.1.1.1.4	GO:1901564
11.1.1.4	GO:0001101
11.1.1.4	GO:0003674
11.1.1.4	GO:0003824
11.1.1.4	GO:0004022
11.1.1.4	GO:0005575
11.1.1.4	GO:0005737
11.1.1.4	GO:0005829
11.1.1.4	GO:0006066
11.1.1.4	GO:0006082
11.1.1.4	GO:0006520
11.1.1.4	GO:0006560
11.1.1.4	GO:0006561
11.1.1.4	GO:0006629
11.1.1.4	GO:0006714
11.1.1.4	GO:0006720
11.1.1.4	GO:0006721
11.1.1.4	GO:0006807
11.1.1.4	GO:0006950
11.1.1.4	GO:0007165
11.1.1.4	GO:0008150
11.1.1.4	GO:0008152
11.1.1.4	GO:0008299
11.1.1.4	GO:0008610
11.1.1.4	GO:0008652
11.1.1.4	GO:0009058
11.1.1.4	GO:0009064
11.1.1.4	GO:0009084
11.1.1.4	GO:0009266
11.1.1.4	GO:0009408
11.1.1.4	GO:0009414
11.1.1.4	GO:0009415
11.1.1.4	GO:0009628
11.1.1.4	GO:0009687
11.1.1.4	GO:0009688
11.1.1.4	GO:0009743
11.1.1.4	GO:0009746
11.1.1.4	GO:0009750
11.1.1.4	GO:0009756
11.1.1.4	GO:0009889
11.1.1.4	GO:0009987
11.1.1.4	GO:0010033
11.1.1.4	GO:0010035
11.1.1.4	GO:0010115
11.1.1.4	GO:0010182
11.1.1.4	GO:0010301
11.1.1.4	GO:0010565
11.1.1.4	GO:0016053
11.1.1.4	GO:0016106
11.1.1.4	GO:0016114
11.1.1.4	GO:0016491
11.1.1.4	GO:0016614
11.1.1.4	GO:0016616
11.1.1.4	GO:0018130
11.1.1.4	GO:0019216
11.1.1.4	GO:0019222
11.1.1.4	GO:0019747
11.1.1.4	GO:0019752
11.1.1.4	GO:0031323
11.1.1.4	GO:0031326
11.1.1.4	GO:0032787
11.1.1.4	GO:0034284
11.1.1.4	GO:0042221
11.1.1.4	GO:0043288
11.1.1.4	GO:0043289
11.1.1.4	GO:0043436
11.1.1.4	GO:0043455
11.1.1.4	GO:0044237
11.1.1.4	GO:0044238
11.1.1.4	GO:0044249
11.1.1.4	GO:0044255
11.1.1.4	GO:0044281
11.1.1.4	GO:0044283
11.1.1.4	GO:0044424
11.1.1.4	GO:0044444
11.1.1.4	GO:0044464
11.1.1.4	GO:0046165
11.1.1.4	GO:0046394
11.1.1.4	GO:0046483
11.1.1.4	GO:0046890
11.1.1.4	GO:0050789
11.1.1.4	GO:0050794
11.1.1.4	GO:0050896
11.1.1.4	GO:0055114
11.1.1.4	GO:0062012
11.1.1.4	GO:0065007
11.1.1.4	GO:0071704
11.1.1.4	GO:0072330
11.1.1.4	GO:0080090
11.1.1.4	GO:1901360
11.1.1.4	GO:1901362
11.1.1.4	GO:1901564
11.1.1.4	GO:1901566
11.1.1.4	GO:1901576
11.1.1.4	GO:1901605
11.1.1.4	GO:1901607
11.1.1.4	GO:1901615
11.1.1.4	GO:1901617
11.1.1.4	GO:1901700
11.1.1.4	GO:1902644
11.1.1.4	GO:1902645
11.1.1.4	GO:1902930
11.1.1.5	GO:0000166
11.1.1.5	GO:0001101
11.1.1.5	GO:0003674
11.1.1.5	GO:0003824
11.1.1.5	GO:0004031
11.1.1.5	GO:0004854
11.1.1.5	GO:0005488
11.1.1.5	GO:0005575
11.1.1.5	GO:0005829
11.1.1.5	GO:0006082
11.1.1.5	GO:0006091
11.1.1.5	GO:0006139
11.1.1.5	GO:0006144
11.1.1.5	GO:0006145
11.1.1.5	GO:0006725
11.1.1.5	GO:0006807
11.1.1.5	GO:0008150
11.1.1.5	GO:0008152
11.1.1.5	GO:0009055
11.1.1.5	GO:0009056
11.1.1.5	GO:0009112
11.1.1.5	GO:0009115
11.1.1.5	GO:0009687
11.1.1.5	GO:0009688
11.1.1.5	GO:0009987
11.1.1.5	GO:0010293
11.1.1.5	GO:0016053
11.1.1.5	GO:0016491
11.1.1.5	GO:0016614
11.1.1.5	GO:0016725
11.1.1.5	GO:0016726
11.1.1.5	GO:0016903
11.1.1.5	GO:0018488
11.1.1.5	GO:0019439
11.1.1.5	GO:0019752
11.1.1.5	GO:0022900
11.1.1.5	GO:0032787
11.1.1.5	GO:0034641
11.1.1.5	GO:0036094
11.1.1.5	GO:0043167
11.1.1.5	GO:0043168
11.1.1.5	GO:0043169
11.1.1.5	GO:0044237
11.1.1.5	GO:0044238
11.1.1.5	GO:0044248
11.1.1.5	GO:0044270
11.1.1.5	GO:0044281
11.1.1.5	GO:0044424
11.1.1.5	GO:0044444
11.1.1.5	GO:0044464
11.1.1.5	GO:0046110
11.1.1.5	GO:0046113
11.1.1.5	GO:0046394
11.1.1.5	GO:0046483
11.1.1.5	GO:0046700
11.1.1.5	GO:0046872
11.1.1.5	GO:0048037
11.1.1.5	GO:0050302
11.1.1.5	GO:0050660
11.1.1.5	GO:0050662
11.1.1.5	GO:0051536
11.1.1.5	GO:0051540
11.1.1.5	GO:0055086
11.1.1.5	GO:0055114
11.1.1.5	GO:0071704
11.1.1.5	GO:0072330
11.1.1.5	GO:0072521
11.1.1.5	GO:0072523
11.1.1.5	GO:0097159
11.1.1.5	GO:1901265
11.1.1.5	GO:1901360
11.1.1.5	GO:1901361
11.1.1.5	GO:1901363
11.1.1.5	GO:1901564
11.1.1.5	GO:1901565
11.1.1.5	GO:1901575
1.1.1.2.10	GO:0005575
1.1.1.2.10	GO:0008150
1.1.1.2.10	GO:0008152
1.1.1.2.10	GO:0009507
1.1.1.2.10	GO:0009521
1.1.1.2.10	GO:0009523
1.1.1.2.10	GO:0009535
1.1.1.2.10	GO:0009536
1.1.1.2.10	GO:0009539
1.1.1.2.10	GO:0009579
1.1.1.2.10	GO:0009987
1.1.1.2.10	GO:0015979
1.1.1.2.10	GO:0016020
1.1.1.2.10	GO:0016021
1.1.1.2.10	GO:0031224
1.1.1.2.10	GO:0032991
1.1.1.2.10	GO:0034357
1.1.1.2.10	GO:0042651
1.1.1.2.10	GO:0043226
1.1.1.2.10	GO:0043227
1.1.1.2.10	GO:0043229
1.1.1.2.10	GO:0043231
1.1.1.2.10	GO:0044237
1.1.1.2.10	GO:0044422
1.1.1.2.10	GO:0044424
1.1.1.2.10	GO:0044425
1.1.1.2.10	GO:0044434
1.1.1.2.10	GO:0044435
1.1.1.2.10	GO:0044436
1.1.1.2.10	GO:0044444
1.1.1.2.10	GO:0044446
1.1.1.2.10	GO:0044464
1.1.1.2.10	GO:0055035
1.1.1.2.10	GO:0098796
1.1.1.2.11	GO:0005575
1.1.1.2.11	GO:0008150
1.1.1.2.11	GO:0008152
1.1.1.2.11	GO:0009507
1.1.1.2.11	GO:0009521
1.1.1.2.11	GO:0009523
1.1.1.2.11	GO:0009535
1.1.1.2.11	GO:0009536
1.1.1.2.11	GO:0009539
1.1.1.2.11	GO:0009579
1.1.1.2.11	GO:0009987
1.1.1.2.11	GO:0015979
1.1.1.2.11	GO:0016020
1.1.1.2.11	GO:0016021
1.1.1.2.11	GO:0031224
1.1.1.2.11	GO:0032991
1.1.1.2.11	GO:0034357
1.1.1.2.11	GO:0042651
1.1.1.2.11	GO:0043226
1.1.1.2.11	GO:0043227
1.1.1.2.11	GO:0043229
1.1.1.2.11	GO:0043231
1.1.1.2.11	GO:0044237
1.1.1.2.11	GO:0044422
1.1.1.2.11	GO:0044424
1.1.1.2.11	GO:0044425
1.1.1.2.11	GO:0044434
1.1.1.2.11	GO:0044435
1.1.1.2.11	GO:0044436
1.1.1.2.11	GO:0044444
1.1.1.2.11	GO:0044446
1.1.1.2.11	GO:0044464
1.1.1.2.11	GO:0055035
1.1.1.2.11	GO:0098796
11.1.2.1.1	GO:0003674
11.1.2.1.1	GO:0004857
11.1.2.1.1	GO:0004864
11.1.2.1.1	GO:0004872
11.1.2.1.1	GO:0005488
11.1.2.1.1	GO:0005515
11.1.2.1.1	GO:0005575
11.1.2.1.1	GO:0005634
11.1.2.1.1	GO:0005737
11.1.2.1.1	GO:0005886
11.1.2.1.1	GO:0007165
11.1.2.1.1	GO:0008150
11.1.2.1.1	GO:0008289
11.1.2.1.1	GO:0009738
11.1.2.1.1	GO:0009755
11.1.2.1.1	GO:0009892
11.1.2.1.1	GO:0009987
11.1.2.1.1	GO:0010427
11.1.2.1.1	GO:0010563
11.1.2.1.1	GO:0010605
11.1.2.1.1	GO:0010921
11.1.2.1.1	GO:0010923
11.1.2.1.1	GO:0016020
11.1.2.1.1	GO:0019208
11.1.2.1.1	GO:0019212
11.1.2.1.1	GO:0019220
11.1.2.1.1	GO:0019222
11.1.2.1.1	GO:0019840
11.1.2.1.1	GO:0019888
11.1.2.1.1	GO:0030234
11.1.2.1.1	GO:0031323
11.1.2.1.1	GO:0031324
11.1.2.1.1	GO:0031399
11.1.2.1.1	GO:0031400
11.1.2.1.1	GO:0031406
11.1.2.1.1	GO:0032268
11.1.2.1.1	GO:0032269
11.1.2.1.1	GO:0032515
11.1.2.1.1	GO:0033293
11.1.2.1.1	GO:0035303
11.1.2.1.1	GO:0035304
11.1.2.1.1	GO:0035305
11.1.2.1.1	GO:0035308
11.1.2.1.1	GO:0036094
11.1.2.1.1	GO:0042562
11.1.2.1.1	GO:0043086
11.1.2.1.1	GO:0043167
11.1.2.1.1	GO:0043168
11.1.2.1.1	GO:0043177
11.1.2.1.1	GO:0043178
11.1.2.1.1	GO:0043226
11.1.2.1.1	GO:0043227
11.1.2.1.1	GO:0043229
11.1.2.1.1	GO:0043231
11.1.2.1.1	GO:0043666
11.1.2.1.1	GO:0044092
11.1.2.1.1	GO:0044424
11.1.2.1.1	GO:0044464
11.1.2.1.1	GO:0045936
11.1.2.1.1	GO:0048519
11.1.2.1.1	GO:0048523
11.1.2.1.1	GO:0050789
11.1.2.1.1	GO:0050790
11.1.2.1.1	GO:0050794
11.1.2.1.1	GO:0051171
11.1.2.1.1	GO:0051172
11.1.2.1.1	GO:0051174
11.1.2.1.1	GO:0051246
11.1.2.1.1	GO:0051248
11.1.2.1.1	GO:0051336
11.1.2.1.1	GO:0051346
11.1.2.1.1	GO:0060255
11.1.2.1.1	GO:0065007
11.1.2.1.1	GO:0065009
11.1.2.1.1	GO:0080090
11.1.2.1.1	GO:0098772
1.1.1.2.12	GO:0005575
1.1.1.2.12	GO:0006091
1.1.1.2.12	GO:0008150
1.1.1.2.12	GO:0008152
1.1.1.2.12	GO:0009507
1.1.1.2.12	GO:0009521
1.1.1.2.12	GO:0009523
1.1.1.2.12	GO:0009535
1.1.1.2.12	GO:0009536
1.1.1.2.12	GO:0009579
1.1.1.2.12	GO:0009987
1.1.1.2.12	GO:0015979
1.1.1.2.12	GO:0016020
1.1.1.2.12	GO:0016021
1.1.1.2.12	GO:0019684
1.1.1.2.12	GO:0031224
1.1.1.2.12	GO:0032991
1.1.1.2.12	GO:0034357
1.1.1.2.12	GO:0042651
1.1.1.2.12	GO:0043226
1.1.1.2.12	GO:0043227
1.1.1.2.12	GO:0043229
1.1.1.2.12	GO:0043231
1.1.1.2.12	GO:0044237
1.1.1.2.12	GO:0044422
1.1.1.2.12	GO:0044424
1.1.1.2.12	GO:0044425
1.1.1.2.12	GO:0044434
1.1.1.2.12	GO:0044435
1.1.1.2.12	GO:0044436
1.1.1.2.12	GO:0044444
1.1.1.2.12	GO:0044446
1.1.1.2.12	GO:0044464
1.1.1.2.12	GO:0055035
1.1.1.2.12	GO:0098796
11.1.2.1.2	GO:0001101
11.1.2.1.2	GO:0003674
11.1.2.1.2	GO:0003824
11.1.2.1.2	GO:0004721
11.1.2.1.2	GO:0004722
11.1.2.1.2	GO:0005488
11.1.2.1.2	GO:0005575
11.1.2.1.2	GO:0006464
11.1.2.1.2	GO:0006470
11.1.2.1.2	GO:0006793
11.1.2.1.2	GO:0006796
11.1.2.1.2	GO:0006807
11.1.2.1.2	GO:0008150
11.1.2.1.2	GO:0008152
11.1.2.1.2	GO:0009737
11.1.2.1.2	GO:0009738
11.1.2.1.2	GO:0009755
11.1.2.1.2	GO:0009787
11.1.2.1.2	GO:0009788
11.1.2.1.2	GO:0009987
11.1.2.1.2	GO:0016311
11.1.2.1.2	GO:0016787
11.1.2.1.2	GO:0016788
11.1.2.1.2	GO:0016791
11.1.2.1.2	GO:0019538
11.1.2.1.2	GO:0023051
11.1.2.1.2	GO:0023057
11.1.2.1.2	GO:0036211
11.1.2.1.2	GO:0042578
11.1.2.1.2	GO:0043167
11.1.2.1.2	GO:0043169
11.1.2.1.2	GO:0043170
11.1.2.1.2	GO:0043412
11.1.2.1.2	GO:0044237
11.1.2.1.2	GO:0044238
11.1.2.1.2	GO:0044260
11.1.2.1.2	GO:0044267
11.1.2.1.2	GO:0046872
11.1.2.1.2	GO:0071704
11.1.2.1.2	GO:0140096
11.1.2.1.2	GO:1901564
1.1.1.2.13	GO:0005575
1.1.1.2.13	GO:0008150
1.1.1.2.13	GO:0008152
1.1.1.2.13	GO:0009507
1.1.1.2.13	GO:0009521
1.1.1.2.13	GO:0009523
1.1.1.2.13	GO:0009536
1.1.1.2.13	GO:0009539
1.1.1.2.13	GO:0009987
1.1.1.2.13	GO:0015979
1.1.1.2.13	GO:0016020
1.1.1.2.13	GO:0016021
1.1.1.2.13	GO:0031224
1.1.1.2.13	GO:0032991
1.1.1.2.13	GO:0043226
1.1.1.2.13	GO:0043227
1.1.1.2.13	GO:0043229
1.1.1.2.13	GO:0043231
1.1.1.2.13	GO:0044237
1.1.1.2.13	GO:0044422
1.1.1.2.13	GO:0044424
1.1.1.2.13	GO:0044425
1.1.1.2.13	GO:0044434
1.1.1.2.13	GO:0044435
1.1.1.2.13	GO:0044436
1.1.1.2.13	GO:0044444
1.1.1.2.13	GO:0044446
1.1.1.2.13	GO:0044464
1.1.1.2.13	GO:0098796
1.1.1.2.14	GO:0003674
1.1.1.2.14	GO:0005488
1.1.1.2.14	GO:0005509
1.1.1.2.14	GO:0005575
1.1.1.2.14	GO:0008150
1.1.1.2.14	GO:0008152
1.1.1.2.14	GO:0009507
1.1.1.2.14	GO:0009521
1.1.1.2.14	GO:0009523
1.1.1.2.14	GO:0009535
1.1.1.2.14	GO:0009536
1.1.1.2.14	GO:0009579
1.1.1.2.14	GO:0009654
1.1.1.2.14	GO:0009987
1.1.1.2.14	GO:0010109
1.1.1.2.14	GO:0015979
1.1.1.2.14	GO:0016020
1.1.1.2.14	GO:0019222
1.1.1.2.14	GO:0019898
1.1.1.2.14	GO:0031323
1.1.1.2.14	GO:0032991
1.1.1.2.14	GO:0034357
1.1.1.2.14	GO:0042548
1.1.1.2.14	GO:0042549
1.1.1.2.14	GO:0042651
1.1.1.2.14	GO:0043167
1.1.1.2.14	GO:0043169
1.1.1.2.14	GO:0043226
1.1.1.2.14	GO:0043227
1.1.1.2.14	GO:0043229
1.1.1.2.14	GO:0043231
1.1.1.2.14	GO:0043467
1.1.1.2.14	GO:0044237
1.1.1.2.14	GO:0044422
1.1.1.2.14	GO:0044424
1.1.1.2.14	GO:0044425
1.1.1.2.14	GO:0044434
1.1.1.2.14	GO:0044435
1.1.1.2.14	GO:0044436
1.1.1.2.14	GO:0044444
1.1.1.2.14	GO:0044446
1.1.1.2.14	GO:0044464
1.1.1.2.14	GO:0046872
1.1.1.2.14	GO:0050789
1.1.1.2.14	GO:0050794
1.1.1.2.14	GO:0055035
1.1.1.2.14	GO:0065007
1.1.1.2.14	GO:0098796
1.1.1.2.14	GO:1902494
1.1.1.2.14	GO:1990204
1.1.1.2.15	GO:0003674
1.1.1.2.15	GO:0005488
1.1.1.2.15	GO:0005509
1.1.1.2.15	GO:0005575
1.1.1.2.15	GO:0008150
1.1.1.2.15	GO:0008152
1.1.1.2.15	GO:0009507
1.1.1.2.15	GO:0009521
1.1.1.2.15	GO:0009523
1.1.1.2.15	GO:0009536
1.1.1.2.15	GO:0009654
1.1.1.2.15	GO:0009987
1.1.1.2.15	GO:0015979
1.1.1.2.15	GO:0019898
1.1.1.2.15	GO:0032991
1.1.1.2.15	GO:0043167
1.1.1.2.15	GO:0043169
1.1.1.2.15	GO:0043226
1.1.1.2.15	GO:0043227
1.1.1.2.15	GO:0043229
1.1.1.2.15	GO:0043231
1.1.1.2.15	GO:0044237
1.1.1.2.15	GO:0044424
1.1.1.2.15	GO:0044425
1.1.1.2.15	GO:0044436
1.1.1.2.15	GO:0044444
1.1.1.2.15	GO:0044464
1.1.1.2.15	GO:0046872
1.1.1.2.15	GO:0098796
1.1.1.2.15	GO:1902494
1.1.1.2.15	GO:1990204
1.1.1.2.16	GO:0003674
1.1.1.2.16	GO:0005488
1.1.1.2.16	GO:0005509
1.1.1.2.16	GO:0005575
1.1.1.2.16	GO:0008150
1.1.1.2.16	GO:0008152
1.1.1.2.16	GO:0009507
1.1.1.2.16	GO:0009521
1.1.1.2.16	GO:0009523
1.1.1.2.16	GO:0009535
1.1.1.2.16	GO:0009536
1.1.1.2.16	GO:0009579
1.1.1.2.16	GO:0009654
1.1.1.2.16	GO:0009987
1.1.1.2.16	GO:0015979
1.1.1.2.16	GO:0016020
1.1.1.2.16	GO:0019898
1.1.1.2.16	GO:0032991
1.1.1.2.16	GO:0034357
1.1.1.2.16	GO:0042651
1.1.1.2.16	GO:0043167
1.1.1.2.16	GO:0043169
1.1.1.2.16	GO:0043226
1.1.1.2.16	GO:0043227
1.1.1.2.16	GO:0043229
1.1.1.2.16	GO:0043231
1.1.1.2.16	GO:0044237
1.1.1.2.16	GO:0044422
1.1.1.2.16	GO:0044424
1.1.1.2.16	GO:0044425
1.1.1.2.16	GO:0044434
1.1.1.2.16	GO:0044435
1.1.1.2.16	GO:0044436
1.1.1.2.16	GO:0044444
1.1.1.2.16	GO:0044446
1.1.1.2.16	GO:0044464
1.1.1.2.16	GO:0046872
1.1.1.2.16	GO:0055035
1.1.1.2.16	GO:0098796
1.1.1.2.16	GO:1902494
1.1.1.2.16	GO:1990204
1.1.1.2.17	GO:0005575
1.1.1.2.17	GO:0008150
1.1.1.2.17	GO:0008152
1.1.1.2.17	GO:0009507
1.1.1.2.17	GO:0009521
1.1.1.2.17	GO:0009523
1.1.1.2.17	GO:0009534
1.1.1.2.17	GO:0009535
1.1.1.2.17	GO:0009536
1.1.1.2.17	GO:0009579
1.1.1.2.17	GO:0009654
1.1.1.2.17	GO:0009719
1.1.1.2.17	GO:0009725
1.1.1.2.17	GO:0009735
1.1.1.2.17	GO:0009987
1.1.1.2.17	GO:0010033
1.1.1.2.17	GO:0010207
1.1.1.2.17	GO:0010270
1.1.1.2.17	GO:0015979
1.1.1.2.17	GO:0016020
1.1.1.2.17	GO:0016043
1.1.1.2.17	GO:0022607
1.1.1.2.17	GO:0031976
1.1.1.2.17	GO:0031984
1.1.1.2.17	GO:0032991
1.1.1.2.17	GO:0034357
1.1.1.2.17	GO:0034622
1.1.1.2.17	GO:0042221
1.1.1.2.17	GO:0042651
1.1.1.2.17	GO:0043226
1.1.1.2.17	GO:0043227
1.1.1.2.17	GO:0043229
1.1.1.2.17	GO:0043231
1.1.1.2.17	GO:0043933
1.1.1.2.17	GO:0044237
1.1.1.2.17	GO:0044422
1.1.1.2.17	GO:0044424
1.1.1.2.17	GO:0044425
1.1.1.2.17	GO:0044434
1.1.1.2.17	GO:0044435
1.1.1.2.17	GO:0044436
1.1.1.2.17	GO:0044444
1.1.1.2.17	GO:0044446
1.1.1.2.17	GO:0044464
1.1.1.2.17	GO:0050896
1.1.1.2.17	GO:0055035
1.1.1.2.17	GO:0065003
1.1.1.2.17	GO:0071840
1.1.1.2.17	GO:0098796
1.1.1.2.17	GO:1902494
1.1.1.2.17	GO:1990204
1.1.1.2.18	GO:0003674
1.1.1.2.18	GO:0005488
1.1.1.2.18	GO:0005515
1.1.1.2.18	GO:0005575
1.1.1.2.18	GO:0006810
1.1.1.2.18	GO:0008150
1.1.1.2.18	GO:0008152
1.1.1.2.18	GO:0009314
1.1.1.2.18	GO:0009416
1.1.1.2.18	GO:0009507
1.1.1.2.18	GO:0009521
1.1.1.2.18	GO:0009523
1.1.1.2.18	GO:0009534
1.1.1.2.18	GO:0009535
1.1.1.2.18	GO:0009536
1.1.1.2.18	GO:0009579
1.1.1.2.18	GO:0009628
1.1.1.2.18	GO:0009668
1.1.1.2.18	GO:0009987
1.1.1.2.18	GO:0010027
1.1.1.2.18	GO:0010196
1.1.1.2.18	GO:0015979
1.1.1.2.18	GO:0016020
1.1.1.2.18	GO:0016021
1.1.1.2.18	GO:0016043
1.1.1.2.18	GO:0019904
1.1.1.2.18	GO:0031224
1.1.1.2.18	GO:0031976
1.1.1.2.18	GO:0031984
1.1.1.2.18	GO:0032991
1.1.1.2.18	GO:0034357
1.1.1.2.18	GO:0042651
1.1.1.2.18	GO:0043226
1.1.1.2.18	GO:0043227
1.1.1.2.18	GO:0043229
1.1.1.2.18	GO:0043231
1.1.1.2.18	GO:0044237
1.1.1.2.18	GO:0044422
1.1.1.2.18	GO:0044424
1.1.1.2.18	GO:0044425
1.1.1.2.18	GO:0044434
1.1.1.2.18	GO:0044435
1.1.1.2.18	GO:0044436
1.1.1.2.18	GO:0044444
1.1.1.2.18	GO:0044446
1.1.1.2.18	GO:0044464
1.1.1.2.18	GO:0050896
1.1.1.2.18	GO:0051179
1.1.1.2.18	GO:0051234
1.1.1.2.18	GO:0055035
1.1.1.2.18	GO:0055085
1.1.1.2.18	GO:0061024
1.1.1.2.18	GO:0071840
1.1.1.2.18	GO:0080167
1.1.1.2.18	GO:0098796
1.1.1.2.18	GO:1990066
1.1.1.2.19	GO:0005575
1.1.1.2.19	GO:0008150
1.1.1.2.19	GO:0008152
1.1.1.2.19	GO:0009507
1.1.1.2.19	GO:0009521
1.1.1.2.19	GO:0009523
1.1.1.2.19	GO:0009535
1.1.1.2.19	GO:0009536
1.1.1.2.19	GO:0009539
1.1.1.2.19	GO:0009579
1.1.1.2.19	GO:0009987
1.1.1.2.19	GO:0015979
1.1.1.2.19	GO:0016020
1.1.1.2.19	GO:0016021
1.1.1.2.19	GO:0031224
1.1.1.2.19	GO:0032991
1.1.1.2.19	GO:0034357
1.1.1.2.19	GO:0042651
1.1.1.2.19	GO:0043226
1.1.1.2.19	GO:0043227
1.1.1.2.19	GO:0043229
1.1.1.2.19	GO:0043231
1.1.1.2.19	GO:0044237
1.1.1.2.19	GO:0044422
1.1.1.2.19	GO:0044424
1.1.1.2.19	GO:0044425
1.1.1.2.19	GO:0044434
1.1.1.2.19	GO:0044435
1.1.1.2.19	GO:0044436
1.1.1.2.19	GO:0044444
1.1.1.2.19	GO:0044446
1.1.1.2.19	GO:0044464
1.1.1.2.19	GO:0055035
1.1.1.2.19	GO:0098796
1.1.1.2.1	GO:0003674
1.1.1.2.1	GO:0003824
1.1.1.2.1	GO:0005488
1.1.1.2.1	GO:0005575
1.1.1.2.1	GO:0006091
1.1.1.2.1	GO:0006464
1.1.1.2.1	GO:0006807
1.1.1.2.1	GO:0006950
1.1.1.2.1	GO:0008150
1.1.1.2.1	GO:0008152
1.1.1.2.1	GO:0009055
1.1.1.2.1	GO:0009507
1.1.1.2.1	GO:0009521
1.1.1.2.1	GO:0009523
1.1.1.2.1	GO:0009535
1.1.1.2.1	GO:0009536
1.1.1.2.1	GO:0009579
1.1.1.2.1	GO:0009635
1.1.1.2.1	GO:0009636
1.1.1.2.1	GO:0009767
1.1.1.2.1	GO:0009772
1.1.1.2.1	GO:0009987
1.1.1.2.1	GO:0015979
1.1.1.2.1	GO:0016020
1.1.1.2.1	GO:0016021
1.1.1.2.1	GO:0016168
1.1.1.2.1	GO:0016491
1.1.1.2.1	GO:0018298
1.1.1.2.1	GO:0019538
1.1.1.2.1	GO:0019684
1.1.1.2.1	GO:0022900
1.1.1.2.1	GO:0031224
1.1.1.2.1	GO:0032991
1.1.1.2.1	GO:0034357
1.1.1.2.1	GO:0036211
1.1.1.2.1	GO:0042221
1.1.1.2.1	GO:0042651
1.1.1.2.1	GO:0043167
1.1.1.2.1	GO:0043169
1.1.1.2.1	GO:0043170
1.1.1.2.1	GO:0043226
1.1.1.2.1	GO:0043227
1.1.1.2.1	GO:0043229
1.1.1.2.1	GO:0043231
1.1.1.2.1	GO:0043412
1.1.1.2.1	GO:0044237
1.1.1.2.1	GO:0044238
1.1.1.2.1	GO:0044260
1.1.1.2.1	GO:0044267
1.1.1.2.1	GO:0044422
1.1.1.2.1	GO:0044424
1.1.1.2.1	GO:0044425
1.1.1.2.1	GO:0044434
1.1.1.2.1	GO:0044435
1.1.1.2.1	GO:0044436
1.1.1.2.1	GO:0044444
1.1.1.2.1	GO:0044446
1.1.1.2.1	GO:0044464
1.1.1.2.1	GO:0045156
1.1.1.2.1	GO:0046872
1.1.1.2.1	GO:0046906
1.1.1.2.1	GO:0048037
1.1.1.2.1	GO:0050896
1.1.1.2.1	GO:0055035
1.1.1.2.1	GO:0055114
1.1.1.2.1	GO:0071704
1.1.1.2.1	GO:0097159
1.1.1.2.1	GO:0098796
1.1.1.2.1	GO:1901363
1.1.1.2.1	GO:1901564
1.1.1.2.20	GO:0003674
1.1.1.2.20	GO:0005488
1.1.1.2.20	GO:0005515
1.1.1.2.20	GO:0005575
1.1.1.2.20	GO:0008150
1.1.1.2.20	GO:0008152
1.1.1.2.20	GO:0009507
1.1.1.2.20	GO:0009521
1.1.1.2.20	GO:0009523
1.1.1.2.20	GO:0009535
1.1.1.2.20	GO:0009536
1.1.1.2.20	GO:0009579
1.1.1.2.20	GO:0009987
1.1.1.2.20	GO:0015979
1.1.1.2.20	GO:0016020
1.1.1.2.20	GO:0032991
1.1.1.2.20	GO:0034357
